event_id,state,district,lat,lng,geology,year,label
SKM/WS/78A07/2015/344,Sikkim,West Sikkim,27.26175,88.2945,No exposure,2015.0,2
SKM/NS/78A03/2017/51,Sikkim,West Sikkim,27.342,88.223722,Granite gneiss,2017.0,2
SKM/SS/78A07/2015/192,Sikkim,South Sikkim,27.254917,88.390889,No exposure,2015.0,2
SKM/WS/78A08/2015/316,Sikkim,West Sikkim,27.123889,88.319778,Schist,2015.0,2
SKM/NS/78A10/2017/170,Sikkim,North Sikkim,27.516444,88.587361, ,2017.0,2
SKM/NS/78A04/2017/89,Sikkim,West Sikkim,27.21875,88.233694, ,2017.0,2
SKM/SS/78A08/2015/178,Sikkim,South Sikkim,27.165586,88.488511,Phyllite,2015.0,2
SKM/NS/78A11/2015/69,Sikkim,North Sikkim,27.412111,88.627083,Banded biotite gneiss,2015.0,2
SKM/WS/78A08/2015/269,Sikkim,West Sikkim,27.155028,88.319556,Quartzite,2015.0,2
SKM/NS/78A10/2017/217,Sikkim,North Sikkim,27.704306,88.560694, ,2017.0,2
SKM/NS/78A11/2015/12,Sikkim,North Sikkim,27.438778,88.527444,Schist,2015.0,2
SKM/SS/78A08/2015/255,Sikkim,South Sikkim,27.084722,88.443833,Phyllite,2015.0,2
SKM/NS/78A04/2017/45,Sikkim,West Sikkim,27.245972,88.185278, ,2017.0,2
SKM/SS/78A08/2015/297,Sikkim,South Sikkim,27.172444,88.386972,Phyllite with quartzite,2015.0,2
SKM/SS/78A08/2015/238,Sikkim,South Sikkim,27.244472,88.350472,Phyllite,2015.0,2
SKM/NS/78A04/2017/127,Sikkim,West Sikkim,27.121917,88.139472,Granite gneiss,2017.0,2
SKM/NS/78A10/2017/228,Sikkim,North Sikkim,27.621806,88.618694, ,2017.0,2
SKM/NS/78A15/2017/147,Sikkim, East Sikkim,27.37475,88.782889,Granite gneiss,2017.0,2
SK/WEST/78A03/2015/0228,Sikkim, West Sikkim,27.285361,88.249028,"Mica schist, Daling Group, Gorubathan Formation",2015.0,2
SKM/NS/78A10/2017/171,Sikkim,North Sikkim,27.527333,88.590778, ,2017.0,2
SKM/NS/78A03/2017/75,Sikkim,West Sikkim,27.260861,88.233278, ,2017.0,2
SKM/NS/78A03/2017/61,Sikkim,West Sikkim,27.317417,88.182861, ,2017.0,2
SKM/ES/78A11/2015/140,Sikkim, East Sikkim,27.373083,88.720028,Gneiss,2015.0,2
SKM/NS/78A10/2017/166,Sikkim,North Sikkim,27.502,88.5375, ,2017.0,2
SKM/ES/78A11/2015/42,Sikkim, East Sikkim,27.313917,88.557583,Phyllite & slate,2015.0,2
SKM/SS/78A08/2015/306,Sikkim,South Sikkim,27.178111,88.430556,Quartzite,2015.0,2
SKM/NS/78A15/2017/153,Sikkim, East Sikkim,27.364722,88.834917, ,2017.0,2
SKM/NS/78A10/2017/209,Sikkim,North Sikkim,27.740944,88.545361, ,2017.0,2
SKM/WS/78A08/2015/351,Sikkim,West Sikkim,27.186361,88.320417,No exposure,2015.0,2
SKM/NS/78A10/2017/174,Sikkim,North Sikkim,27.527917,88.60225, ,2017.0,2
SKM/ES/78A12/2015/101,Sikkim, East Sikkim,27.178889,88.533097,Phyllite,2015.0,2
SKM/WS/78A07/2015/353,Sikkim,West Sikkim,27.395028,88.307389,Gneiss,2015.0,2
SKM/SS/78A08/2015/202,Sikkim,South Sikkim,27.21275,88.391444,Phyllite,2015.0,2
SK/WEST/78A07/2015/0226,Sikkim, West Sikkim,27.295194,88.250028,"Mica schist, Daling Group, Gorubathan Formation",2015.0,2
SKM/NS/78A11/2015/77,Sikkim,North Sikkim,27.409667,88.543722,Granite gneiss,2015.0,2
SKM/SS/78A07/2015/332,Sikkim,South Sikkim,27.279889,88.436472,Quartzite,2015.0,2
SKM/ES/78A12/2015/117,Sikkim, East Sikkim,27.207606,88.676047,Gneiss,2015.0,2
SKM/SS/78A08/2015/235,Sikkim,South Sikkim,27.233667,88.348389,Phyllite,2015.0,2
SKM/SS/78A07/2015/335,Sikkim,South Sikkim,27.297139,88.388472,No exposure,2015.0,2
SKM/NS/78A03/2017/76,Sikkim,West Sikkim,27.258306,88.245306, ,2017.0,2
SKM/NS/78A11/2015/79,Sikkim,North Sikkim,27.375139,88.542833,Granite gneiss,2015.0,2
SKM/SS/78A08/2015/313,Sikkim,South Sikkim,27.129,88.441361,Phyllite,2015.0,2
SKM/NS/78A11/2015/89,Sikkim,North Sikkim,27.441056,88.513694,Phyllite,2015.0,2
SKM/ES/78A12/2015/21,Sikkim, East Sikkim,27.235778,88.506306,No exposure,2015.0,2
SKM/NS/78A10/2017/229,Sikkim,North Sikkim,27.619722,88.618861, ,2017.0,2
SKM/NS/78A11/2015/94,Sikkim,North Sikkim,27.482583,88.529528,Phyllite,2015.0,2
SKM/NS/78A03/2017/29,Sikkim,West Sikkim,27.281611,88.229556, ,2017.0,2
SKM/NS/78A15/2017/151,Sikkim, East Sikkim,27.38375,88.808694, ,2017.0,2
SKM/NS/78A10/2017/190,Sikkim,North Sikkim,27.547111,88.602667, ,2017.0,2
SKM/NS/78A04/2017/137,Sikkim,West Sikkim,27.172083,88.090333, ,2017.0,2
SKM/NS/78A11/2015/92,Sikkim,North Sikkim,27.4795,88.528472,Phyllite,2015.0,2
SKM/ES/78A11/2015/15,Sikkim, East Sikkim,27.257083,88.65975,Granite gneiss,2015.0,2
SKM/EAS/78A11/2014/001,Sikkim, East Sikkim,27.25677,88.55359,Biotite phyllite of  Gorubathan Formation,2014.0,2
SKM/WS/78A08/2015/391,Sikkim,West Sikkim,27.230583,88.306056,Dolostone,2015.0,2
SKM/SS/78A08/2015/216,Sikkim,South Sikkim,27.130056,88.412944,No exposure,2015.0,2
SKM/SS/78A07/2015/191,Sikkim,South Sikkim,27.255389,88.388944,No exposure,2015.0,2
SKM/NS/78A04/2017/93,Sikkim,West Sikkim,27.217278,88.236944, ,2017.0,2
SKM/SS/78A08/2015/203,Sikkim,South Sikkim,27.214639,88.392417,Phyllite,2015.0,2
SKM/ES/78A12/2015/116,Sikkim, East Sikkim,27.207264,88.672817,No exposure,2015.0,2
SKM/NS/78A03/2017/03,Sikkim,West Sikkim,27.269917,88.077111, ,2017.0,2
SKM/NS/78A11/2015/10,Sikkim,North Sikkim,27.436556,88.526639,No exposure,2015.0,2
SKM/WS/78A07/2015/358,Sikkim,West Sikkim,27.275917,88.254278,Schist,2015.0,2
SKM/NS/78A10/2017/191,Sikkim,North Sikkim,27.549194,88.583556, ,2017.0,2
SKM/NS/78A11/2015/76,Sikkim,North Sikkim,27.40825,88.571167,Phyllite,2015.0,2
SKM/ES/78A12/2015/38,Sikkim, East Sikkim,27.203194,88.600278,No exposure,2015.0,2
SKM/NS/78A10/2017/181,Sikkim,North Sikkim,27.545694,88.636, ,2017.0,2
SKM/NS/78A03/2017/77,Sikkim,West Sikkim,27.259722,88.248972, ,2017.0,2
SKM/ES/78A11/2015/402,Sikkim, East Sikkim,27.378417,88.697222,Gneiss,2015.0,2
SKM/NS/78A10/2017/212,Sikkim,North Sikkim,27.728472,88.551667, ,2017.0,2
SKM/ES/78A11/2015/62,Sikkim, East Sikkim,27.383806,88.633083,Banded biotite gneiss,2015.0,2
SKM/ES/78A12/2015/153,Sikkim, East Sikkim,27.245028,88.524389,No exposure,2015.0,2
SKM/ES/78A12/2015/162,Sikkim, East Sikkim,27.156806,88.5225,Phyllite,2015.0,2
SKM/NS/78A15/2017/158,Sikkim, East Sikkim,27.288667,88.816111, ,2017.0,2
SKM/ES/78A11/2015/415,Sikkim, East Sikkim,27.370083,88.67925,Gneiss,2015.0,2
SKM/SS/78A08/2015/307,Sikkim,South Sikkim,27.15425,88.500333,Phyllite with quartzite,2015.0,2
SKM/SS/78A12/2015/149,Sikkim,South Sikkim,27.228556,88.493889,No exposure,2015.0,2
SKM/SS/78A08/2015/213,Sikkim,South Sikkim,27.166528,88.401333,No exposure,2015.0,2
SKM/SS/78A08/2015/311,Sikkim,South Sikkim,27.150778,88.4385,Quartzite,2015.0,2
SKM/ES/78A11/2015/161,Sikkim, East Sikkim,27.368194,88.711167,Gneiss,2015.0,2
SKM/WS/78A07/2015/356,Sikkim,West Sikkim,27.383611,88.305806,Schist,2015.0,2
SKM/NS/78A04/2017/143,Sikkim,West Sikkim,27.166278,88.144333, ,2017.0,2
SKM/NS/78A11/2015/23,Sikkim,North Sikkim,27.417444,88.621083,No exposure,2015.0,2
SKM/SS/78A08/2015/221,Sikkim,South Sikkim,27.133556,88.39475,Phyllite with quartzite,2015.0,2
SKM/NS/78A04/2017/73,Sikkim,West Sikkim,27.247111,88.225222, ,2017.0,2
ASM/WKA/83B08/2017/33,Assam,West Karbi Anglong,26.024167,92.475,Quartzite with minor phylite & quartz mica schist,2017.0,2
AS/DIM/83C16/2017/09,Assam,Dima Hasao,25.078935,92.95379,Predominantly hard sandstone,2017.0,2
ASM/HLKD/83D10/2016/59,Assam,Hailakandi,24.511306,92.693028,"Highly weathered sandstone and sub-ordinate shale. Geologically the study area is composed of Tipam Sandstone Formation consisting of medium and course, gritty, micaceous arkose with bluish-grey shale and buff coloured clay.",2016.0,3
AS/DIM/83G4/2015/20,Assam,Dima Hasao,25.123,93.033,"Shale, flaggy sandstone and calcareous rocks of Disang formation and younger loose debris",2015.0,2
AS/DIM/83G07/2017/32,Assam,Dima Hasao,25.4255,93.363944,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
ASM/DH/83G4/2016/23,Assam,Dima Hasao,25.176389,93.116139,Alternate layer of sandstone and shale (Shale dominated) of Renji Formation,2016.0,2
ASM/DH/83G4/2016/40,Assam,Dima Hasao,25.196694,93.018583,"Sandstone, carbonaceous shale of Renji Fm",2016.0,2
AS/KAM/78N16/2015/83,Assam,Kamrup,26.0641,91.889136,Highly weathered granite and in-situ soil (Assam-Meghalaya gneissic complex),2015.0,2
ASM/DH/83G4/2016/37,Assam,Dima Hasao,25.2185,93.013111,"Sandstone, carbonaceous shale",2016.0,2
AS/KAM/78N16/2015/77,Assam,Kamrup,26.129583,91.938306,Highly weathered granite gneiss (Assam-Meghalaya gneissic complex),2015.0,2
AS/DIM/83C16/2017/23,Assam,Dima Hasao,25.049444,92.79725,"Siltstone, sandstone and shale.",2017.0,2
AS/DIM/83G07/2017/40,Assam,Dima Hasao,25.405,93.372194,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
AS/DIM/83G4/2015/14,Assam,Dima Hasao,25.106,93.001,Sandstone carbonaceous shale with conglomerate /limestone of Barail Group,2015.0,2
AS/DIM/83G07/2017/39,Assam,Dima Hasao,25.417528,93.372528,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
ASM/WKA/83C09/2016/5,Assam,West Karbi Anglong,25.86958,92.59411,Quartzite belonging to Shillong Group of rocks,2016.0,2
AS/DIH/83G08/2020/19,Assam,Dima Hasao,25.13,93.29, ,2020.0,2
ASM/DH/83C16/2016/47,Assam,Dima Hasao,25.109889,92.893167,"Shale, flaggy sandstone and calcareous rocks of Disang Group.",2016.0,2
ASM/WKA/83C09/2016/12,Assam,West Karbi Anglong,25.82528,92.54775,Migmatite(Assam-Meghalaya gneissic complex),2016.0,2
AS/HKN/83D11/2020/3,Assam,Hailakandi,24.44,92.56,Weathered sandstone,2020.0,2
AS/DIM/83G07/2017/12,Assam,Dima Hasao,25.444028,93.4265,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
AS/DIM/83G4/2015/34,Assam,Dima Hasao,25.137,93.034,"Shale, flaggy sandstone and calcareous rocks of Disang formation and younger loose debris",2015.0,2
AS/DIM/83C16/2018/29,Assam,Dima Hasao,25.04783,92.78931,Massive and bedded sandstone with shale,2018.0,2
ASM/NAG/83B08/2017/04,Assam,Nagaon,26.116972,92.440083,Granite,2017.0,2
AS/DIM/83G4/2015/49,Assam,Dima Hasao,25.145,93.158,Ferruginous Sandstone with sub-ordinate Shale of Laisong Fomation,2015.0,2
AS/SON/83F05/2018/2,Assam,Sonitpur,26.95052,93.45136,"Pebbles,cobbles,boulders in oxidized sandy matrix of Corramore Formation",2018.0,2
ASM/NAG/83B08/2017/09,Assam,Nagaon,26.102667,92.441639,Granite,2017.0,2
ASM/WKA/83B08/2017/45,Assam,West Karbi Anglong,25.946611,92.305361,Granite,2017.0,2
AS/KAM/78N16/2014/01,Assam,Kamrup,26.13222,91.83972,Highly weathered Granite Gneiss.,2014.0,3
AS/KAM/78N16/2014/06,Assam,Kamrup (Metro),26.13442,91.7501,Porphyritic granite. Exfoliation evident. The granites are highly weathered. Some joints,2014.0,3
AS/CHR/83D13/2020/5,Assam,Cachar,24.96,92.92,Shale of Bokabil Formation of Surma Group,2020.0,2
AS/BON/78J11/2018/2,Assam,Bongaigaon,26.3848,90.5943,Gneiss (jointed),2018.0,2
ASM/KMP/78N16/2017/09,Assam,Kamrup (Metro),26.20536,91.86497,Insitu soil and highly weathered rock.,2017.0,3
AS/KAR/83F03/2018/3,Assam,Karbi Anglong,26.297306,93.211833,Biotite Gneiss,2018.0,2
AS/DIM/83G4/2015/48,Assam,Dima Hasao,25.204,93.059,Sandstone carbonaceous shale with conglomerate /limestone of Renji Formation,2015.0,2
AS/DIH/83G08/2020/15,Assam,Dima Hasao,25.17,93.36,"Shale, siltstone and bedded sandstone",2020.0,2
ASM/NAG/83B08/2017/08,Assam,Nagaon,26.102333,92.4415,Granite,2017.0,2
ASM/DIM/83C15/2017/08,Assam,Dima Hasao,25.438723,92.912025,Sandstone Carbshale with Conglomerate/ Limestone (Barail Group),2017.0,2
AS/CHR/83D09/2020/8,Assam,Cachar,24.95,92.73,Conglomerate and sandstone of Dihing Group.,2020.0,2
AS/KAR/83G09/2017/20,Assam,Karbi Anglong,25.8465,93.687,"Mottled clay, sandy clay, sandstone & conglomerate.",2017.0,2
AS/KRP/78N16/2018/001,Assam,Kamrup,26.112667,91.853889,The slope was entirely made up of dumped material and colluvial deposits.,2018.0,3
AS/DH/83C16/2018/001,Assam,Dima Hasao,26.11,94.76,"The affected slope is largely composed of colluvium. But on regional scale, the surrounding area is composed of nearvertical inclined Tertiary sediments, chiefly massive and bedded sandstone with shale of Renji Formation belonging to the Barail Group of",2018.0,2
AS/DIM/83C16/2017/02,Assam,Dima Hasao,25.106956,92.991363,"Shale, flaggy sandstone",2017.0,2
AS/DIM/83G07/2017/63,Assam,Dima Hasao,25.332083,93.334639,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
AS/SON/83B09/2018/6,Assam,Sonitpur,26.93597,92.70455,"Pebbles,cobbles,boulders in oxidized sandy matrix of Corramore Formation",2018.0,2
AS/DIM/83G07/2017/48,Assam,Dima Hasao,25.453611,93.371389,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
AS/DIM/83C16/2017/17,Assam,Dima Hasao,25.061417,92.806833,"Siltstone, micaceous sandstone and splintery shale.",2017.0,2
AS/DIM/83C16/2017/19,Assam,Dima Hasao,25.060944,92.80675,Interbedded sandstone and shale.,2017.0,2
ASM/WKA/83C09/2016/7,Assam,West Karbi Anglong,25.945,92.66358,Granite,2016.0,2
AS/DIM/83C16/2017/38,Assam,Dima Hasao,25.041083,92.783111,"Intercalated shale, siltstone.",2017.0,2
ASM/DH/83G4/2016/12,Assam,Dima Hasao,25.171889,93.003944,"Sandstone, Carbonaceous-shale",2016.0,2
AS/DIH/83G08/2020/43,Assam,Dima Hasao,25.2,93.25,Bedded snadstone with carbonaceous shale alteration,2020.0,2
AS/KAM/78N16/2015/72,Assam,Kamrup,26.159139,91.915583,Highly weathered migmatite and in-situ soil (Assam-Meghalaya gneissic complex),2015.0,2
AS/KAR/83G05/2017/2,Assam,Karbi Anglong,25.83128,93.45257,Ferruginous sandstone with siltstone and clay.,2017.0,2
ASM/WKA/83C09/2016/27,Assam,West Karbi Anglong,25.95931,92.51753,Quartzite belonging to Shillong Group of rocks,2016.0,2
ASM/KMP/78N16/2016/64,Assam,Kamrup (Metro),26.190389,91.809944,Highly  weathered  Granite  gneiss  is  dominant  at  the  site  of  the  landslide. Geologically the area is made up of Assam- Meghalaya Gneissic complex.,2016.0,3
ASM/WKA/83B08/2017/32,Assam,West Karbi Anglong,26.030972,92.474139,Granite,2017.0,2
AS/SON/83F05/2018/3,Assam,Sonitpur,26.9498,93.45291,"Pebbles,cobbles,boulders in oxidized sandy matrix of Corramore Formation",2018.0,2
ASM/WKA/83C09/2016/22,Assam,West Karbi Anglong,25.84967,92.69042,Quartzite belonging to Shillong Group of rocks,2016.0,2
ASM/DH/83G4/2016/41,Assam,Dima Hasao,25.188444,93.019667,"Sandstone, carbonaceous shale of Renji Formation.",2016.0,2
AS/KAM/78N12/2015/68,Assam,Kamrup,26.149444,91.748,Granite gneiss,2015.0,2
AS/CHR/83D14/2020/1,Assam,Cachar,24.64,92.98,Ferruginous sandstone with siltstone of Tipam Sandstone Formation.,2020.0,2
AS/KAM/78N16/2015/80,Assam,Kamrup,26.110944,91.887917,Highly weathered migmatite (Assam-Meghalaya gneissic complex),2015.0,2
AS/CHR/83D14/2020/6,Assam,Cachar,24.62,92.83,Intercalated unit of highly friable siltstone and shale of Bokabil Formation of Surma Group.,2020.0,2
AS/KAR/83F03/2018/8,Assam,Karbi Anglong,26.483278,93.181306,porphyry rhyolite and meta-tuff,2018.0,2
ASM/HAI/83D10/2016/03,Assam,Hailakandi,24.51594,92.54089,Highly weathered micaceous sandstone.,2016.0,3
ASM/DIM/83C15/2017/06,Assam,Dima Hasao,25.320232,92.818091,Sandstone Carbshale with Conglomerate/ Limestone (Barail Group),2017.0,2
AS/KAM/78N12/2015/67,Assam,Kamrup,26.166583,91.714806,Granite gneiss,2015.0,2
AS/KAM/83B4/2015/98,Assam,Kamrup,26.061861,92.147889,Insitu soil,2015.0,2
AS/DIH/83G08/2020/30,Assam,Dima Hasao,25.14,93.3,Weathered Sandstone and Splintery shale alteration,2020.0,3
AS/CHR/83D13/2020/6,Assam,Cachar,24.98,92.75,Intercalated unit of siltstone and sandstone of Bhuban Formation of Surma Group,2020.0,2
AS/KAM/78N11/2015/107,Assam,Kamrup,26.256139,91.711583,Granite gneiss,2015.0,2
AS/KAM/78N16/2015/81,Assam,Kamrup,26.110056,91.908944,Highly weathered granite gneiss (Assam-Meghalaya gneissic complex),2015.0,2
ASM/WKA/83B08/2017/23,Assam,West Karbi Anglong,26.043722,92.441472,Quartzite with minor phylite & quartz mica schist,2017.0,2
ASM/WKA/83C09/2016/8,Assam,West Karbi Anglong,25.965731,92.59267,Coarse grained granite (Mylliem Granitoid),2016.0,2
AS/DIM/83G4/2015/40,Assam,Dima Hasao,25.19,93.191,"Shale, flaggy sandstone and calcareous rocks of Disang formation and younger loose debris",2015.0,2
AS/KAR/83G09/2017/17,Assam,Karbi Anglong,25.84782,93.70174,"Unstabilised & unoxidised sand, silt and clay.",2017.0,2
AS/DIM/83G07/2017/60,Assam,Dima Hasao,25.436528,93.4065,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
ASM/WKA/83B08/2017/20,Assam,West Karbi Anglong,26.048611,92.432194,Granite,2017.0,2
AS/DIH/83G08/2020/46,Assam,Dima Hasao,25.17,93.29, ,2020.0,2
AS/KAM/78N16/2015/85,Assam,Kamrup,26.19025,91.806472,Granite gneiss,2015.0,2
AS/DIM/83G07/2017/46,Assam,Dima Hasao,25.449056,93.370861,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
AS/DIM/83G2/2015/10,Assam,Dima Hasao,25.72486,93.131083,Sandstone,2015.0,2
ASM/DH/83G4/2016/02,Assam,Dima Hasao,25.146778,93.030972,"Sandstone, carbonaceous shale",2016.0,2
AS/KAM/78N16/2015/86,Assam,Kamrup,26.077653,91.982292,Highly weathered granite gneiss (Assam-Meghalaya gneissic complex),2015.0,2
AS/DIM/83G07/2017/27,Assam,Dima Hasao,25.278472,93.252972,Flaggy sandstone with subordinate shale of Laisong Formation belonging to Barail Group of rocks.,2017.0,2
AS/KAM/78O5/2020/2,Assam,Kamrup (Rural),25.91,91.4,Biotite Gneiss,2020.0,2
AS/CHR/83D09/2020/2,Assam,Cachar,24.96,92.7,Highly weathered sandstone and pebble of Dupitila Formation.,2020.0,2
ASM/WKA/83C09/2016/20,Assam,West Karbi Anglong,25.8515,92.69203,Quartzite belonging to Shillong Group of rocks,2016.0,2
AS/CHR/83D13/2020/2,Assam,Cachar,24.99,92.75,Buff coloured very fine grained lamented siltstone of Bhuban Formation of Surma Group,2020.0,2
ASM/DH/83C16/2016/51,Assam,Dima Hasao,25.110778,92.987917,"Shale, flaggy sandstone and calcareous rocks of Disang Group.",2016.0,2
AS/DIM/83C16/2017/40,Assam,Dima Hasao,25.0365,92.780417,Massive sandstone,2017.0,2
AS/KAR/83G09/2017/18,Assam,Karbi Anglong,25.84541,93.68312,"Mottled clay, sandy clay, sandstone & conglomerate.",2017.0,2
ASM/WKA/83C09/2016/9,Assam,West Karbi Anglong,25.96094,92.60122,Granite,2016.0,2
AS/KAM/78N12/2015/70,Assam,Kamrup,26.105806,91.62275,Granite gneiss,2015.0,2
AS/DIM/83G4/2015/37,Assam,Dima Hasao,25.189,93.192,"Shale, flaggy sandstone and calcareous rocks of Disang formation and younger loose debris",2015.0,2
ASM/WKA/83C09/2016/14,Assam,West Karbi Anglong,25.82108,92.544,Migmatite(Assam-Meghalaya gneissic complex),2016.0,2
AS/KAM/78N16/2015/69,Assam,Kamrup,26.099975,91.876625,Highly weathered granite gneiss (Assam-Meghalaya gneissic complex),2015.0,2
AS/KAR/83F03/2018/4,Assam,Karbi Anglong,26.298389,93.21625,Weathered granite gneiss/ migmatites,2018.0,2
AS/HKN/83D10/2020/9,Assam,Hailakandi,24.55,92.75,Weathered sandstone,2020.0,2
AS/CAC/83C4/2016/74,Assam,Cachar,25.031431,92.463231,Shale,2016.0,2
ASM/DIM/83C15/2017/03,Assam,Dima Hasao,25.257696,92.809603,"Sandstone ,Carbshale with Conglomerate/ Limestone (Barail Group)",2017.0,2
ASM/DH/83G4/2016/24,Assam,Dima Hasao,25.155722,93.022778,Alternative layer of sandstone and shale of Renji Formation,2016.0,2
ASM/HLKD/83D10/2016/60,Assam,Hailakandi,24.515944,92.540889,"Highly weathered micaceous sandstone was dominant at the site of the landslide. Geologically the area is made up of Bokabil Formation of Surma Group consisting of Shale-siltstone alternations, rhythimites, muds tones, fine to medium micaceous sandstones",2016.0,3
ASM/NAG/83B08/2017/46,Assam,Nagaon,26.172917,92.762778,"Micaceous, ferrogenous quartzite, phyllite and conglomerate.",2017.0,2
ASM/DH/83G4/2016/29,Assam,Dima Hasao,25.157139,93.017194,"Weathered sandstone, shale and carbonaceous shale of Renji Formation",2016.0,2
AS/DIM/83C16/2017/06,Assam,Dima Hasao,25.10275,92.986944,"Shale, flaggy sandstone",2017.0,2
AS/CHR/83D05/2020/2,Assam,Cachar,24.99,92.45,"Thick column of pebble, cobble and boulder bed of Dupitila Formation",2020.0,2
TR/DHA/84A02/2015/15,Tripura,Dhalai,23.694139,92.013278,Shale and Sandstone,2015.0,2
TR/DHA/84A02/2015/55,Tripura,Dhalai,23.653556,92.035139,shale-siltstone-sandstone sequence,2015.0,2
TR/WTR/78P/08/2018/002,Tripura,West Tripura,24.791306,93.735667,"Tipam Group of rocks represented by highly weathered, friable, yellowish to light brown colour, fine to medium grained, ferruginous sandstone with small mudstone/clay pockets.",2018.0,2
TR/GMT/79M10/2018/007,Tripura,Gomati,23.794253,91.553533,"Tipam Group of rocks represented by highly weathered, unconsolidated, yellowish to light brown colour, fine to medium grained, ferruginous sandstone with small mudstone/clay pockets.",2018.0,2
TR/NTR/84A05/2015/14,Tripura,North Tripura,23.906917,92.271944,Siltstone and shale,2015.0,2
TR/DHA/84A02/2015/19,Tripura,Dhalai,23.663361,92.015111,Shale-siltstone with sand parting,2015.0,2
TR/NTR/84A01/2015/10,Tripura,North Tripura,23.953333,92.233139,Shale with siltstone,2015.0,2
TR/NTR/84A05/2015/26,Tripura,North Tripura,23.892694,92.272667,Sandstone,2015.0,2
TR/WTR/79M05/2018/003,Tripura,West Tripura,24.325444,94.232583,"The Bokabil Formation of the Surma Group of rocks comprising of shale, siltstone and mudstone with sandstone and conglomerates.",2018.0,3
TR/NTR/84D08/2015/41,Tripura,North Tripura,24.134722,92.277639,Sandstone,2015.0,2
TR/NTR/84D08/2015/40,Tripura,North Tripura,24.142722,92.273583,Siltstone/v. fine grained sst,2015.0,2
TR/NTR/84A05/2015/31,Tripura,North Tripura,23.894667,92.287972,Sandstone-siltstone,2015.0,2
