slope_deg,rainfall_24h_mm,rainfall_72h_mm,soil_moisture,elevation_m,lithology_code,ndvi,landslide_risk_level,event_id,state,district,lat,lng,year,data_source
35.0,102.0,186.0,0.41,782.0,3,0.55,2,MN/CCP/83H16/2020/1,Manipur,Churachandpur,24.24,93.85,2020,GSI_REAL
35.0,102.0,186.0,0.41,530.0,4,0.55,2,MN/NON/83H09/2018/39,Manipur,Noney,24.819975,93.576653,2018,GSI_REAL
35.0,102.0,186.0,0.41,470.0,4,0.55,2,MN/CCP/83H07/2020/1,Manipur,Churachandpur,24.33,93.3,2020,GSI_REAL
35.0,102.0,186.0,0.41,913.0,4,0.55,2,MN/NON/83H09/2018/75,Manipur,Noney,24.798042,93.722439,2018,GSI_REAL
34.8,106.2,193.8,0.42,1637.0,3,0.61,2,MAN/SEN/83G14/2015/16,Manipur,Senapati,25.528,93.871,2015,GSI_REAL
35.0,102.0,186.0,0.41,1160.0,3,0.55,2,MN/CDL/83L04/2020/9,Manipur,Chandel,24.06,94.04,2020,GSI_REAL
35.0,102.0,186.0,0.41,921.0,4,0.55,2,MN/TML/83G08/2020/52,Manipur,Tamenglong,25.07,93.43,2020,GSI_REAL
35.0,102.0,186.0,0.41,1256.0,3,0.55,2,MN/TAM/83H09/2018/19,Manipur,Tamenglong,24.984722,93.524917,2018,GSI_REAL
35.0,102.0,186.0,0.41,1557.0,3,0.55,2,MN/CDL/83L04/2020/45,Manipur,Chandel,24.22,94.07,2020,GSI_REAL
35.0,102.0,186.0,0.41,1261.0,4,0.55,2,MN/CHA/83L03/2018/10,Manipur,Chandel,24.267194,94.111889,2018,GSI_REAL
35.0,102.0,186.0,0.41,200.0,4,0.55,2,MN/TGPL/83L03/2018/009,Manipur,Tengnoupal,24.813306,93.243417,2018,GSI_REAL
35.0,102.0,186.0,0.41,1314.0,4,0.55,2,MN/CDL/83L04/2020/46,Manipur,Chandel,24.12,94.05,2020,GSI_REAL
35.0,102.0,186.0,0.41,527.0,4,0.55,2,MN/NON/83H09/2018/32,Manipur,Noney,24.860347,93.572383,2018,GSI_REAL
35.0,102.0,186.0,0.41,1035.0,4,0.55,2,MN/NON/83H10/2018/7,Manipur,Noney,24.698392,93.644183,2018,GSI_REAL
34.8,106.2,193.8,0.42,1256.0,3,0.61,2,MN/UKH/83K11/2017/32,Manipur,Ukhrul,25.28775,94.527667,2017,GSI_REAL
35.0,102.0,186.0,0.41,1154.0,4,0.55,2,MN/TEN/83L03/2018/18,Manipur,Tengnoupal,24.454953,94.225406,2018,GSI_REAL
34.8,106.2,193.8,0.42,1675.0,4,0.61,2,MN/UKH/83K11/2017/61,Manipur,Ukhrul,25.409417,94.599722,2017,GSI_REAL
34.8,106.2,193.8,0.42,2017.0,4,0.61,2,MN/UKH/83K11/2017/57,Manipur,Ukhrul,25.400639,94.620639,2017,GSI_REAL
34.8,106.2,193.8,0.42,1523.0,3,0.61,2,MN/UKH/83K12/2017/25,Manipur,Ukhrul,25.057167,94.532194,2017,GSI_REAL
36.2,110.5,201.5,0.43,1038.0,4,0.52,2,MN/PZL/83H04/2020/14,Manipur,Pherzawl,24.24,93.19,2020,GSI_REAL
34.8,106.2,193.8,0.42,1154.0,4,0.61,2,MAN/SEN/83K03/2015/51,Manipur,Senapati,25.332489,94.080258,2015,GSI_REAL
35.0,102.0,186.0,0.41,488.0,4,0.55,2,MN/NON/83H09/2018/1,Manipur,Noney,24.801111,93.653111,2018,GSI_REAL
35.0,102.0,186.0,0.41,1149.0,4,0.55,2,MN/CHU/83H10/2018/83,Manipur,Churachandpur,24.534017,93.680433,2018,GSI_REAL
35.0,102.0,186.0,0.41,830.0,4,0.55,2,MN/CCP/83H12/2020/12,Manipur,Churachandpur,24.11,93.52,2020,GSI_REAL
35.0,102.0,186.0,0.41,1261.0,4,0.55,2,MN/TEN/83L03/2018/83,Manipur,Tengnoupal,24.489728,94.191686,2018,GSI_REAL
34.8,106.2,193.8,0.42,1525.0,3,0.61,2,MN/UKH/83K12/2017/47,Manipur,Ukhrul,25.101972,94.5125,2017,GSI_REAL
35.0,102.0,186.0,0.41,1579.0,4,0.55,2,MN/KAM/83L06/2018/11,Manipur,Kamjong,24.686651,94.258667,2018,GSI_REAL
35.0,102.0,186.0,0.41,1219.0,4,0.55,2,MN/CDL/83L04/2020/76,Manipur,Chandel,24.19,94.01,2020,GSI_REAL
34.8,106.2,193.8,0.42,1164.0,3,0.61,2,MN/KAM/83L09/2017/40,Manipur,Kamjong,24.920056,94.568778,2017,GSI_REAL
35.0,102.0,186.0,0.41,1389.0,3,0.55,2,MN/TEN/83L03/2018/69,Manipur,Tengnoupal,24.441683,94.179211,2018,GSI_REAL
35.0,102.0,186.0,0.41,586.0,4,0.55,2,MN/NON/83H09/2018/4,Manipur,Noney,24.787667,93.666667,2018,GSI_REAL
35.0,102.0,186.0,0.41,897.0,4,0.55,2,MAN/TAM/83G12/2017/0003,Manipur,Tamenglong,25.168028,93.748972,2017,GSI_REAL
35.0,102.0,186.0,0.41,1291.0,4,0.55,2,MN/CDL/83H16/2020/36,Manipur,Chandel,24.01,93.97,2020,GSI_REAL
35.0,102.0,186.0,0.41,804.0,4,0.55,2,MAN/TAM/83G12/2017/0060,Manipur,Tamenglong,25.029333,93.586167,2017,GSI_REAL
35.0,102.0,186.0,0.41,931.0,4,0.55,2,MN/BNP/83H15/2020/3,Manipur,Bishnupur,24.32,93.76,2020,GSI_REAL
34.8,106.2,193.8,0.42,1506.0,4,0.61,2,MAN/SEN/83K03/2015/77,Manipur,Senapati,25.268519,94.047614,2015,GSI_REAL
35.0,102.0,186.0,0.41,1555.0,3,0.55,2,MN/CDL/83L04/2020/3,Manipur,Chandel,24.22,94.09,2020,GSI_REAL
35.0,102.0,186.0,0.41,1389.0,3,0.55,2,MN/TEN/83L03/2018/70,Manipur,Tengnoupal,24.439842,94.184347,2018,GSI_REAL
35.0,102.0,186.0,0.41,234.0,5,0.55,2,MN/TMLG/83H1/2016/01,Manipur,Tamenglong,24.813889,93.245222,2016,GSI_REAL
35.0,102.0,186.0,0.41,1057.0,3,0.55,3,MN/CCP/83H11/2020/1,Manipur,Churachandpur,24.33,93.66,2020,GSI_REAL
35.0,102.0,186.0,0.41,562.0,4,0.55,2,MN/NON/83H05/2018/38,Manipur,Noney,24.824111,93.474139,2018,GSI_REAL
35.0,102.0,186.0,0.41,708.0,4,0.55,2,MN/NON/83H05/2018/52,Manipur,Noney,24.768694,93.45725,2018,GSI_REAL
34.8,106.2,193.8,0.42,881.0,4,0.61,2,MN/UKH/83K11/2017/72,Manipur,Ukhrul,25.489611,94.553306,2017,GSI_REAL
34.8,106.2,193.8,0.42,1118.0,4,0.61,2,MAN/SEN/83K03/2015/84,Manipur,Senapati,25.261617,94.079422,2015,GSI_REAL
35.0,102.0,186.0,0.41,648.0,4,0.55,2,MN/PZL/83H03/2020/20,Manipur,Pherzawl,24.32,93.16,2020,GSI_REAL
35.0,102.0,186.0,0.41,1167.0,4,0.55,2,MN/KAM/83L05/2018/6,Manipur,Kamjong,24.796417,94.398786,2018,GSI_REAL
34.8,106.2,193.8,0.42,1037.0,4,0.61,2,MN/UKH/83K11/2017/101,Manipur,Ukhrul,25.466278,94.552528,2017,GSI_REAL
35.0,102.0,186.0,0.41,708.0,4,0.55,2,MN/NON/83H05/2018/55,Manipur,Noney,24.766667,93.458111,2018,GSI_REAL
35.0,102.0,186.0,0.41,425.0,4,0.55,2,MN/NON/83H09/2018/56,Manipur,Noney,24.864739,93.625244,2018,GSI_REAL
35.0,102.0,186.0,0.41,976.0,3,0.55,2,MN/NON/83H05/2018/21,Manipur,Noney,24.834694,93.459167,2018,GSI_REAL
35.0,102.0,186.0,0.41,983.0,5,0.55,2,MN/UKH/83L01/2018/23,Manipur,Ukhrul,24.946944,94.191194,2018,GSI_REAL
35.0,102.0,186.0,0.41,1307.0,4,0.55,2,MN/NON/83H10/2018/21,Manipur,Noney,24.679639,93.669667,2018,GSI_REAL
35.0,102.0,186.0,0.41,1714.0,4,0.55,2,MN/KAM/83L05/2018/34,Manipur,Kamjong,24.818713,94.355182,2018,GSI_REAL
35.0,102.0,186.0,0.41,708.0,4,0.55,2,MN/NON/83H05/2018/53,Manipur,Noney,24.768472,93.457389,2018,GSI_REAL
34.8,106.2,193.8,0.42,1684.0,4,0.61,2,MAN/SEN/83K03/2015/15,Manipur,Senapati,25.417653,94.084694,2015,GSI_REAL
34.8,106.2,193.8,0.42,1703.0,3,0.61,2,MN/KAM/83L09/2017/34,Manipur,Kamjong,24.939167,94.548889,2017,GSI_REAL
35.0,102.0,186.0,0.41,1217.0,4,0.55,2,MN/NON/83H10/2018/79,Manipur,Noney,24.733256,93.701856,2018,GSI_REAL
34.8,106.2,193.8,0.42,1462.0,4,0.61,2,MAN/SEN/83K07/2015/061,Manipur,Senapati,25.34725,94.334444,2015,GSI_REAL
34.8,106.2,193.8,0.42,1168.0,4,0.61,2,MAN/SEN/83K04/2015/87,Manipur,Senapati,25.240539,94.114492,2015,GSI_REAL
34.8,106.2,193.8,0.42,1125.0,4,0.61,2,MN/UKH/83K11/2017/73,Manipur,Ukhrul,25.493694,94.555833,2017,GSI_REAL
34.8,106.2,193.8,0.42,1063.0,4,0.61,2,MN/UKH/83K12/2017/63,Manipur,Ukhrul,25.373639,94.555333,2017,GSI_REAL
35.0,102.0,186.0,0.41,1025.0,4,0.55,2,MAN/TAM/83G12/2017/0039,Manipur,Tamenglong,25.164278,93.691361,2017,GSI_REAL
35.0,102.0,186.0,0.41,1409.0,4,0.55,2,MN/UKH/83L05/2018/3,Manipur,Ukhrul,24.898438,94.328686,2018,GSI_REAL
35.0,102.0,186.0,0.41,1085.0,3,0.55,2,MN/CDL/83L04/2020/64,Manipur,Chandel,24.14,94.01,2020,GSI_REAL
34.8,106.2,193.8,0.42,1125.0,4,0.61,2,MN/UKH/83K11/2017/77,Manipur,Ukhrul,25.492333,94.555444,2017,GSI_REAL
35.0,102.0,186.0,0.41,975.0,4,0.55,2,MAN/TAM/83G12/2017/0062,Manipur,Tamenglong,25.054083,93.603694,2017,GSI_REAL
35.0,102.0,186.0,0.41,771.0,4,0.55,2,MN/CCP/83H12/2020/19,Manipur,Churachandpur,24.02,93.56,2020,GSI_REAL
34.8,106.2,193.8,0.42,1107.0,3,0.61,2,MN/UKH/83K11/2017/24,Manipur,Ukhrul,25.3375,94.527806,2017,GSI_REAL
35.0,102.0,186.0,0.41,953.0,3,0.55,2,MAN/SEN/83K04/2015/96,Manipur,Senapati,25.085833,94.107222,2015,GSI_REAL
35.0,102.0,186.0,0.41,1457.0,5,0.55,2,MN/KAN/83L02/2018/12,Manipur,Kangpokpi,24.709111,94.198528,2018,GSI_REAL
35.0,102.0,186.0,0.41,988.0,3,0.55,2,MN/CDL/84I01/2020/12,Manipur,Chandel,23.95,94.07,2020,GSI_REAL
35.0,102.0,186.0,0.41,1091.0,4,0.55,2,MAN/TAM/83G12/2017/0108,Manipur,Tamenglong,25.118083,93.649472,2017,GSI_REAL
35.0,102.0,186.0,0.41,898.0,4,0.55,2,MAN/TAM/83G12/2017/0008,Manipur,Tamenglong,25.167444,93.735472,2017,GSI_REAL
34.8,106.2,193.8,0.42,1038.0,4,0.61,2,MN/UKH/83K11/2017/96,Manipur,Ukhrul,25.413,94.541333,2017,GSI_REAL
34.8,106.2,193.8,0.42,1506.0,4,0.61,2,MAN/SEN/83K03/2015/75,Manipur,Senapati,25.268703,94.045883,2015,GSI_REAL
35.0,102.0,186.0,0.41,1145.0,4,0.55,2,MN/KAM/83L05/2018/8,Manipur,Kamjong,24.797,94.409028,2018,GSI_REAL
34.8,106.2,193.8,0.42,956.0,4,0.61,2,MN/UKH/83K11/2017/43,Manipur,Ukhrul,25.397944,94.551083,2017,GSI_REAL
35.0,102.0,186.0,0.41,1255.0,3,0.55,2,MN/UKH/83L01/2018/43,Manipur,Ukhrul,24.982917,94.162639,2018,GSI_REAL
36.2,110.5,201.5,0.43,773.0,4,0.52,2,MN/PZL/83H04/2020/12,Manipur,Pherzawl,24.22,93.2,2020,GSI_REAL
35.0,102.0,186.0,0.41,397.0,4,0.55,2,MN/NON/83H10/2018/41,Manipur,Noney,24.645275,93.628828,2018,GSI_REAL
35.0,102.0,186.0,0.41,1262.0,4,0.55,2,MN/CHA/83L03/2018/58,Manipur,Chandel,24.289019,94.073331,2018,GSI_REAL
35.0,102.0,186.0,0.41,1145.0,4,0.55,2,MAN/TAM/83G12/2017/0095,Manipur,Tamenglong,25.115889,93.639611,2017,GSI_REAL
35.0,102.0,186.0,0.41,1088.0,4,0.55,2,MAN/TAM/83G12/2017/0117,Manipur,Tamenglong,25.130722,93.663583,2017,GSI_REAL
35.0,102.0,186.0,0.41,1253.0,3,0.55,2,MN/CDL/83L04/2020/21,Manipur,Chandel,24.2,94.1,2020,GSI_REAL
34.8,106.2,193.8,0.42,1302.0,4,0.61,2,MN/KAM/83L09/2017/14,Manipur,Kamjong,24.958833,94.618917,2017,GSI_REAL
35.0,102.0,186.0,0.41,1234.0,3,0.55,2,MN/KAM/83L09/2017/47,Manipur,Kamjong,24.817028,94.534528,2017,GSI_REAL
35.0,102.0,186.0,0.41,1023.0,4,0.55,2,MN/CDL/83H16/2020/16,Manipur,Chandel,24.23,93.94,2020,GSI_REAL
35.0,102.0,186.0,0.41,1041.0,3,0.55,2,MN/TAM/83H05/2018/12,Manipur,Tamenglong,24.987667,93.494361,2018,GSI_REAL
35.0,102.0,186.0,0.41,1148.0,4,0.55,2,MN/NON/83H10/2018/57,Manipur,Noney,24.62775,93.604611,2018,GSI_REAL
35.0,102.0,186.0,0.41,1166.0,4,0.55,2,MN/CCP/83H08/2020/24,Manipur,Churachandpur,24.14,93.38,2020,GSI_REAL
35.0,102.0,186.0,0.41,913.0,4,0.55,2,MN/NON/83H09/2018/5,Manipur,Noney,24.79825,93.724083,2018,GSI_REAL
28.5,136.0,248.0,0.5,172.0,5,0.68,3,MN/TMG/83H09/2018/001,Manipur,Tamenglong,25.047833,92.789306,2018,GSI_REAL
35.0,102.0,186.0,0.41,1091.0,4,0.55,2,MAN/TAM/83G12/2017/0104,Manipur,Tamenglong,25.11775,93.647222,2017,GSI_REAL
35.0,102.0,186.0,0.41,1427.0,5,0.55,2,MN/KAN/83H13/2018/16,Manipur,Kangpokpi,24.864833,93.772583,2018,GSI_REAL
35.0,102.0,186.0,0.41,634.0,4,0.55,2,MN/NON/83H10/2018/70,Manipur,Noney,24.804586,93.655719,2018,GSI_REAL
35.0,102.0,186.0,0.41,1254.0,4,0.55,2,MN/KAM/83L05/2018/65,Manipur,Kamjong,24.824278,94.322472,2018,GSI_REAL
35.0,102.0,186.0,0.41,1342.0,4,0.55,2,MN/CHU/83H10/2018/35,Manipur,Churachandpur,24.607528,93.713778,2018,GSI_REAL
35.0,102.0,186.0,0.41,558.0,4,0.55,2,MN/CHU/83H10/2018/37,Manipur,Churachandpur,24.612992,93.670236,2018,GSI_REAL
35.0,102.0,186.0,0.41,1135.0,4,0.55,2,MAN/TAM/83G12/2017/0057,Manipur,Tamenglong,25.013472,93.530472,2017,GSI_REAL
34.8,106.2,193.8,0.42,1761.0,3,0.61,2,MN/UKH/83K12/2017/10,Manipur,Ukhrul,25.050694,94.555139,2017,GSI_REAL
35.0,102.0,186.0,0.41,1043.0,4,0.55,2,MN/KAM/83L05/2018/50,Manipur,Kamjong,24.910619,94.321092,2018,GSI_REAL
35.0,102.0,186.0,0.41,502.0,4,0.55,2,MN/NON/83H09/2018/37,Manipur,Noney,24.829333,93.507056,2018,GSI_REAL
35.0,102.0,186.0,0.41,999.0,4,0.55,2,MN/TAM/83H09/2018/22,Manipur,Tamenglong,24.986861,93.506028,2018,GSI_REAL
35.0,102.0,186.0,0.41,1304.0,4,0.55,2,MN/NON/83H09/2018/50,Manipur,Noney,24.796319,93.737025,2018,GSI_REAL
35.0,102.0,186.0,0.41,1224.0,3,0.55,3,MN/TAM/83H05/2018/1,Manipur,Tamenglong,24.983806,93.497528,2018,GSI_REAL
34.8,106.2,193.8,0.42,1740.0,3,0.61,2,MAN/SEN/83K03/2015/10,Manipur,Senapati,25.454017,94.124572,2015,GSI_REAL
34.8,106.2,193.8,0.42,1323.0,3,0.61,2,MN/UKH/83K11/2017/39,Manipur,Ukhrul,25.288417,94.539528,2017,GSI_REAL
35.0,102.0,186.0,0.41,1093.0,4,0.55,2,MAN/TAM/83G12/2017/0046,Manipur,Tamenglong,25.158083,93.684944,2017,GSI_REAL
35.0,102.0,186.0,0.41,651.0,4,0.55,2,MN/CCP/83H11/2020/8,Manipur,Churachandpur,24.15,93.55,2020,GSI_REAL
35.0,102.0,186.0,0.41,1576.0,4,0.55,2,MN/KAM/83L05/2018/26,Manipur,Kamjong,24.839028,94.357083,2018,GSI_REAL
35.0,102.0,186.0,0.41,1093.0,4,0.55,2,MAN/TAM/83G12/2017/0138,Manipur,Tamenglong,25.157092,93.682686,2017,GSI_REAL
35.0,102.0,186.0,0.41,1110.0,4,0.55,2,MN/KAM/83L06/2018/5,Manipur,Kamjong,24.655226,94.292756,2018,GSI_REAL
35.0,102.0,186.0,0.41,1034.0,3,0.55,2,MN/CDL/83L04/2020/84,Manipur,Chandel,24.15,94.1,2020,GSI_REAL
35.0,102.0,186.0,0.41,1093.0,4,0.55,2,MAN/TAM/83G12/2017/0049,Manipur,Tamenglong,25.155917,93.681583,2017,GSI_REAL
35.0,102.0,186.0,0.41,953.0,4,0.55,2,MN/CCP/83H12/2020/35,Manipur,Churachandpur,24.17,93.58,2020,GSI_REAL
35.0,102.0,186.0,0.41,519.0,4,0.55,2,MN/NON/83H10/2018/65,Manipur,Noney,24.658206,93.625503,2018,GSI_REAL
35.0,102.0,186.0,0.41,1038.0,4,0.55,2,MN/CCP/83H11/2020/41,Manipur,Churachandpur,24.34,93.66,2020,GSI_REAL
35.0,102.0,186.0,0.41,1451.0,4,0.55,2,MN/KAM/83L05/2018/23,Manipur,Kamjong,24.847611,94.357889,2018,GSI_REAL
35.0,102.0,186.0,0.41,927.0,4,0.55,2,MN/CCP/83H11/2020/27,Manipur,Churachandpur,24.33,93.67,2020,GSI_REAL
35.0,102.0,186.0,0.41,926.0,4,0.55,2,MN/NON/83H10/2018/52,Manipur,Noney,24.639,93.611556,2018,GSI_REAL
35.0,102.0,186.0,0.41,898.0,4,0.55,2,MAN/TAM/83G12/2017/0006,Manipur,Tamenglong,25.169028,93.741083,2017,GSI_REAL
35.0,102.0,186.0,0.41,1419.0,3,0.55,2,MN/KAM/83L09/2017/4,Manipur,Kamjong,24.821028,94.50425,2017,GSI_REAL
34.8,106.2,193.8,0.42,1037.0,4,0.61,2,MN/UKH/83K11/2017/90,Manipur,Ukhrul,25.466528,94.552028,2017,GSI_REAL
34.8,106.2,193.8,0.42,1653.0,4,0.61,2,MAN/SEN/83K2/2015/205,Manipur,Senapati,25.514,94.137,2015,GSI_REAL
35.0,102.0,186.0,0.41,1181.0,4,0.55,2,MAN/TAM/83G12/2017/0036,Manipur,Tamenglong,25.165472,93.695528,2017,GSI_REAL
34.8,106.2,193.8,0.42,743.0,3,0.61,2,MN/KAM/83L09/2017/17,Manipur,Kamjong,24.8905,94.607056,2017,GSI_REAL
34.8,106.2,193.8,0.42,1477.0,3,0.61,2,MN/UKH/83K12/2017/31,Manipur,Ukhrul,25.079361,94.549667,2017,GSI_REAL
35.0,102.0,186.0,0.41,1598.0,4,0.55,2,MAN/SEN/83K04/2015/101,Manipur,Senapati,25.044111,94.233778,2015,GSI_REAL
35.0,102.0,186.0,0.41,1234.0,4,0.55,2,MN/KAM/83L06/2018/19,Manipur,Kamjong,24.618157,94.309379,2018,GSI_REAL
35.0,102.0,186.0,0.41,1105.0,5,0.55,2,MN/NON/83H10/2018/15,Manipur,Noney,24.649492,93.679522,2018,GSI_REAL
35.0,102.0,186.0,0.41,1224.0,3,0.55,2,MN/TAM/83H05/2018/2,Manipur,Tamenglong,24.952611,93.487611,2018,GSI_REAL
34.8,106.2,193.8,0.42,1499.0,4,0.61,2,MAN/SEN/83K03/2015/59,Manipur,Senapati,25.342472,94.161667,2015,GSI_REAL
35.0,102.0,186.0,0.41,1001.0,4,0.55,2,MN/UKH/83L02/2018/23,Manipur,Ukhrul,24.689139,94.165472,2018,GSI_REAL
35.0,102.0,186.0,0.41,546.0,4,0.55,2,MN/NON/83H10/2018/48,Manipur,Noney,24.640072,93.627392,2018,GSI_REAL
35.0,102.0,186.0,0.41,1209.0,4,0.55,2,MN/NON/83H10/2018/2,Manipur,Noney,24.641444,93.691639,2018,GSI_REAL
36.2,110.5,201.5,0.43,794.0,4,0.52,2,MN/CCP/83H12/2020/25,Manipur,Churachandpur,23.98,93.55,2020,GSI_REAL
35.0,102.0,186.0,0.41,1256.0,4,0.55,2,MN/CHA/83L03/2018/34,Manipur,Chandel,24.256583,94.093111,2018,GSI_REAL
35.0,102.0,186.0,0.41,1205.0,4,0.55,2,MN/KAM/83L06/2018/16,Manipur,Kamjong,24.677303,94.253445,2018,GSI_REAL
35.0,102.0,186.0,0.41,1079.0,4,0.55,2,MAN/TAM/83G12/2017/0121,Manipur,Tamenglong,25.135861,93.6675,2017,GSI_REAL
35.0,102.0,186.0,0.41,112.0,5,0.55,2,MN/CCR/83H02/2020/2,Manipur,Churachandpur,24.53,93.07,2020,GSI_REAL
35.0,102.0,186.0,0.41,598.0,4,0.55,2,MAN/TAM/83G12/2017/0009,Manipur,Tamenglong,25.164222,93.736361,2017,GSI_REAL
35.0,102.0,186.0,0.41,915.0,4,0.55,2,MN/NON/83H05/2018/70,Manipur,Noney,24.775167,93.440722,2018,GSI_REAL
34.8,106.2,193.8,0.42,986.0,4,0.61,2,MN/UKH/83K11/2017/98,Manipur,Ukhrul,25.388056,94.550083,2017,GSI_REAL
35.0,102.0,186.0,0.41,297.0,4,0.55,2,MN/NON/83H05/2018/29,Manipur,Noney,24.842444,93.499333,2018,GSI_REAL
34.8,106.2,193.8,0.42,1780.0,3,0.61,2,MN/UKH/83K12/2017/42,Manipur,Ukhrul,25.095611,94.522944,2017,GSI_REAL
35.0,102.0,186.0,0.41,932.0,4,0.55,2,MN/CHU/83H10/2018/33,Manipur,Churachandpur,24.599858,93.725225,2018,GSI_REAL
34.8,106.2,193.8,0.42,2031.0,3,0.61,2,MAN/UKH/83K08/2015/012,Manipur,Ukhrul,25.033778,94.43625,2015,GSI_REAL
35.0,102.0,186.0,0.41,575.0,4,0.55,2,MN/TEN/83L03/2018/47,Manipur,Tengnoupal,24.304417,94.243889,2018,GSI_REAL
35.0,102.0,186.0,0.41,1418.0,4,0.55,2,MN/KAM/83L05/2018/38,Manipur,Kamjong,24.814386,94.32344,2018,GSI_REAL
35.0,102.0,186.0,0.41,837.0,4,0.55,2,MN/CCP/83H12/2020/16,Manipur,Churachandpur,24.03,93.57,2020,GSI_REAL
34.8,106.2,193.8,0.42,1596.0,3,0.61,2,MAN/UKH/83K08/2015/042,Manipur,Ukhrul,25.127556,94.338583,2015,GSI_REAL
28.5,136.0,248.0,0.5,493.0,4,0.68,2,MN/KAN/83G16/2018/006,Manipur,Kangpokpi,25.201083,93.140806,2018,GSI_REAL
34.8,106.2,193.8,0.42,1541.0,3,0.61,2,MN/UKH/83K12/2017/30,Manipur,Ukhrul,25.069306,94.536528,2017,GSI_REAL
35.0,102.0,186.0,0.41,1231.0,4,0.55,2,MN/NON/83H10/2018/18,Manipur,Noney,24.646197,93.671856,2018,GSI_REAL
35.0,102.0,186.0,0.41,343.0,4,0.55,2,MN/TAM/83H01/2018/48,Manipur,Tamenglong,24.795814,93.230263,2018,GSI_REAL
35.0,102.0,186.0,0.41,497.0,4,0.55,2,MN/TAM/83H06/2018/12,Manipur,Tamenglong,24.734806,93.296306,2018,GSI_REAL
34.8,106.2,193.8,0.42,1335.0,4,0.61,2,MAN/SEN/83K03/2015/39,Manipur,Senapati,25.444722,94.0414,2015,GSI_REAL
35.0,102.0,186.0,0.41,1602.0,4,0.55,2,MN/CDL/84E13/2020/7,Manipur,Chandel,23.97,93.95,2020,GSI_REAL
35.0,102.0,186.0,0.41,1353.0,3,0.55,2,MN/CCP/83H11/2020/45,Manipur,Churachandpur,24.33,93.53,2020,GSI_REAL
35.0,102.0,186.0,0.41,599.0,4,0.55,2,MN/NON/83H09/2018/44,Manipur,Noney,24.784611,93.659528,2018,GSI_REAL
35.0,102.0,186.0,0.41,1006.0,5,0.55,2,MN/UKH/83L01/2018/13,Manipur,Ukhrul,24.969056,94.173528,2018,GSI_REAL
34.8,106.2,193.8,0.42,1381.0,4,0.61,2,MN/UKH/83K11/2017/3,Manipur,Ukhrul,25.314972,94.5065,2017,GSI_REAL
35.0,102.0,186.0,0.41,293.0,5,0.55,2,MN/CCP/83H07/2020/3,Manipur,Churachandpur,24.34,93.32,2020,GSI_REAL
35.0,102.0,186.0,0.41,810.0,4,0.55,2,MN/CHU/83H10/2018/84,Manipur,Churachandpur,24.544361,93.674917,2018,GSI_REAL
34.8,106.2,193.8,0.42,1477.0,4,0.61,2,MN/UKH/83K12/2017/74,Manipur,Ukhrul,25.181222,94.524611,2017,GSI_REAL
35.0,102.0,186.0,0.41,1178.0,4,0.55,2,MN/CCP/83H12/2020/34,Manipur,Churachandpur,24.17,93.59,2020,GSI_REAL
35.0,102.0,186.0,0.41,963.0,4,0.55,2,MN/KAM/83L06/2018/10,Manipur,Kamjong,24.672316,94.26374,2018,GSI_REAL
35.0,102.0,186.0,0.41,350.0,4,0.55,2,MN/NON/83H10/2018/23,Manipur,Noney,24.862903,93.616397,2018,GSI_REAL
36.2,110.5,201.5,0.43,1144.0,5,0.52,2,MN/CCP/83H08/2020/2,Manipur,Churachandpur,24.1,93.28,2020,GSI_REAL
34.8,106.2,193.8,0.42,1194.0,4,0.61,2,MAN/SEN/83K03/2015/82,Manipur,Senapati,25.265492,94.098872,2015,GSI_REAL
35.0,102.0,186.0,0.41,379.0,4,0.55,2,MN/NON/83H09/2018/35,Manipur,Noney,24.820667,93.525444,2018,GSI_REAL
35.0,102.0,186.0,0.41,665.0,4,0.55,2,MAN/TAM/83G12/2017/0023,Manipur,Tamenglong,25.153472,93.712444,2017,GSI_REAL
35.0,102.0,186.0,0.41,1048.0,4,0.55,2,MN/CCP/83H08/2020/21,Manipur,Churachandpur,24.21,93.29,2020,GSI_REAL
34.8,106.2,193.8,0.42,1083.0,5,0.61,2,MAN/SEN/83K03/2015/6,Manipur,Senapati,25.289833,94.036647,2015,GSI_REAL
34.8,106.2,193.8,0.42,1164.0,4,0.61,2,MAN/SEN/83K07/2015/062,Manipur,Senapati,25.289444,94.309472,2015,GSI_REAL
35.0,102.0,186.0,0.41,1203.0,3,0.55,2,MN/CDL/83L04/2020/8,Manipur,Chandel,24.06,94.05,2020,GSI_REAL
35.0,102.0,186.0,0.41,580.0,4,0.55,2,MN/NON/83H10/2018/49,Manipur,Noney,24.644889,93.619583,2018,GSI_REAL
35.0,102.0,186.0,0.41,1030.0,3,0.55,2,MN/KAM/83L05/2018/43,Manipur,Kamjong,24.835145,94.340419,2018,GSI_REAL
34.8,106.2,193.8,0.42,1102.0,4,0.61,2,MN/UKH/83K11/2017/45,Manipur,Ukhrul,25.415583,94.558778,2017,GSI_REAL
34.8,106.2,193.8,0.42,1183.0,4,0.61,2,MAN/SEN/83K03/2015/56,Manipur,Senapati,25.318628,94.092053,2015,GSI_REAL
34.8,106.2,193.8,0.42,1442.0,4,0.61,2,MN/UKH/83K11/2017/51,Manipur,Ukhrul,25.418361,94.578528,2017,GSI_REAL
34.8,106.2,193.8,0.42,1127.0,4,0.61,2,MAN/SEN/83K03/2015/85,Manipur,Senapati,25.257919,94.091564,2015,GSI_REAL
